tidy_tweet,Sentiment
FDA is broadening the reach of  The Real Cost  Smokeless Tobacco Prevention campaign  which launched in      to edu  https   t co    F SmpT ,Positive
#MondayMotivation This holiday season enjoy hot chocolate without secondhand smoke    Secondhand smoke can cause il  https   t co Ytb  pw Ex,Positive
REMINDER  The public hearing on youth e cig use and strategies to help them quit is Jan     at the FDA White Oak ca  https   t co mJkk KRJnn,Positive
#DYK Smoking during pregnancy can cause complications such as premature birth and babies with low birth weight   https   t co SVdppWRRdj,Negative
Vape battery explosions are dangerous  If you vape  learning how to properly charge your vape can help you avoid ex  https   t co DuOGhMjPIo,Negative
Many smokers do not quit on their first attempt and need several tries before they succeed  Start this winter seaso  https   t co zHkcVehgXN,Positive
#DYK Infants born to mothers who smoked cigarettes during pregnancy are at a higher risk of low birth weight and lu  https   t co Izul L Uce,Negative
Protect vape batteries from extreme temperatures  If you vape  do not leave your device in direct sunlight or in yo  https   t co jcEcZHgsQI,Positive
REMINDER  The public hearing on youth e cig use and strategies to help them quit is Jan     at the FDA White Oak ca  https   t co aVB V QuAn,Positive
REMINDER  The public hearing on youth e cig use and strategies to help them quit is Jan     at the FDA White Oak ca  https   t co JnxB lFHOh,Positive
RT   Every day is a new opportunity to become smokefree  Make      your year to quit smoking  https   t co tdtp vrVJW https  ,Positive
FDA is now accepting Tobacco Regulatory Science Fellowship applications  Come learn about and contribute to tobacco  https   t co  oEQ RKUN ,Positive
True or False  Smoking just affects the lungs and heart      False      Smoking can cause cervical cancer  Learn mo  https   t co v YmWvXBQP,Negative
RT   Let this #NewYear     be your time to #quitsmoking for good       Find new ways to help yourself stay smoke free  #Goodbye  ,Positive
RT   Looking for help with your #NewYearsResolution to quit smoking  Download the  quitSTART app  which can help you on ,Positive
January is National Birth Defects Month  Help prevent birth defects by staying smoke free    If you are pregnant    https   t co ISumbfqAKT,Negative
January is Cervical Health Awareness Month  a chance to raise awareness about how women can protect themselves from  https   t co doFvmZ vfW,Positive
Happy          Start a new year with new goals  Learn how to become #smokefree #NewYearNewYou #Newyears https   t co  FFqhHsYUF,Positive
More than    million or     of current adult smokers want to stop smoking completely    Make it your  https   t co ktLbNuoou ,Negative
RT   If your New Year s Resolution is to #QuitSmoking   s QuitGuide app may be able to help  https   t co GWQPHY  ,Positive
Let this #NewYear     be your time to #quitsmoking for good       Find new ways to help yourself stay smoke free   https   t co S nfraccs ,Positive
If you vape  avoid vape battery explosions by replacing batteries if they get damaged or wet  https   t co EoE C kblY,Negative
RT   Only a few more weeks until #NDAFW  Register your event  amp  get access to free resources to help #ShatterTheMyths  https   t co ,Positive
FDA announces the deadline is Feb           for comments on Philip Morris Products S A  s modified risk tobacco pro  https   t co HXxsAEQbga,Negative
WATCH NOW  If your business received a civil money penalty or a no tobacco sale order complaint  view compliance we  https   t co Gmva ExcGW,Negative
Vape battery explosions are dangerous  Learn tips to avoid vape battery explosions  https   t co w BLnCdo Q,Negative
#THURSDAYTHOUGHTS Secondhand smoke can cause respiratory illnesses in children  Help protect your family and childr  https   t co   p SLaRcg,Positive
More than    million or     of current adult smokers want to stop smoking completely    Make it your  https   t co iFQhPk LdL,Negative
Quitting tobacco will benefit your health at any age   The sooner you quit  the sooner your body will begin to heal  https   t co bbYJC QgkZ,Positive
RT   #Teachers  Want to teach your students more about the dangerous effects of tobacco  nicotine  cigarettes  Use the free resour ,Positive
If you vape  avoid vape battery explosions by replacing batteries if they get damaged or wet  https   t co  wypTxVIax,Negative
If you vape  learning how to properly care for your device and its batteries can help you avoid vape battery explos  https   t co sQW DjGZSw,Positive
Tobacco importers are invited to watch FDA s tobacco compliance webinar which shares important information to compl  https   t co xhbhF wOGe,Positive
RT   No amount of nicotine is safe for our kids  We need to take action now  Please join the #SGPledge and share the steps ,Positive
Yesterday  Dec      FDA posted more materials from the modified risk tobacco product  MRTP  applications for Genera  https   t co xoxqphuzah,Negative
Yesterday  Dec      FDA posted more materials from modified risk tobacco product  MRTP  applications for Camel Snus  https   t co eeCVf aPNm,Negative
Yesterday  Dec      FDA posted more materials from modified risk tobacco product  MRTP  applications for the IQOS s  https   t co JJSBUmz wG,Negative
REMINDER  FDA scheduled a TPSAC meeting to discuss modified risk tobacco product applications for Copenhagen Snuff  https   t co qcHnP UWDY,Negative
RT   Snowed in and #smokefree      Have a great winter by quitting smoking for good  https   t co jT  r q J  via  https   ,Positive
RT   We all need to pledge to keep our youth nicotine free  I pledge as Surgeon General to use my bullypulpit to protect ou ,Positive
RT   We ve taken numerous actions under our Youth Tobacco Prevention Plan to protect youth from dangers of tobacco  incl  e ci ,Negative
RT   #FDA is committed to addressing the public health concern of youth e cigarette and other tobacco product use with the goa ,Positive
RT   THREAD  We commend the  for issuing an advisory on e cigarette use among youth and share the goal of taki ,Positive
RT   FDA rescheduled the public hearing on youth e cig use and strategies to help them quit for Jan     at FDA s White Oak campu ,Positive
RT   Help shape the future of tobacco regulation  Learn more about a paid     month FDA Tobacco Regulatory Science Fellowship   ,Positive
FDA rescheduled the public hearing on youth e cig use and strategies to help them quit for Jan     at FDA s White O  https   t co b iFDQMr u,Positive
Help shape the future of tobacco regulation  Learn more about a paid     month FDA Tobacco Regulatory Science Fello  https   t co  IaMyMkpuT,Positive
Smoking cigarettes may increase the risk of catching flu   #Quitsmoking for good this flu season   https   t co k ta nSSMW,Negative
RT   Help teens shatter the myths about drug use during Nat l Drug  amp  Alcohol Facts Week    Jan               Learn more  https   t ,Positive
RT   Many teens believe what they are vaping is  just flavoring   yet many popular brands do not sell nicotine free products  indi ,Positive
#DYK NYTS also shows around     of high schoolers currently use e cigarettes  That s a     increase from      to     https   t co K ZtrDuICq,Positive
Follow  as they share key #MTF     results    https   t co  zWzPjRvn ,Positive
RT   Join us at    a m  EST as we review the #MTF     results on teen drug use  amp  attitudes  https   t co  fqpJd LxE,Positive
FDA updates the Safety Reporting Portal  SRP  to better educate users on what tobacco issues to report to the SRP a  https   t co tZP nQDbPi,Positive
During the holidays  bring only what you need     Learn how to quit smoking and leave the pack behind   https   t co aHIehyLcQ ,Positive
WATCH NOW  If your business received a civil money penalty or a no tobacco sale order complaint  view compliance we  https   t co VaTXdl wX ,Negative
RT   THREAD  A new paper in  on known tobacco related toxicants among e cigarette users adds to a growing body ,Positive
Cheering on your team with your friends       Don t expose them to secondhand smoke  Secondhand smoke can cause dis  https   t co d PWPfVoKs,Positive
A study in  finds exclusive e cig users are exposed to toxicants  but at a lower level than cigaret  https   t co rsuCF ECQz,Negative
Celebrate the holidays smoke free this year     Visit https   t co UpUr rvEhH for free resources to help and have a  https   t co FS wWF w G,Positive
REMINDER  FDA scheduled a TPSAC meeting to discuss modified risk tobacco product applications for Copenhagen Snuff  https   t co SHqoWg tul,Negative
Are you interested in helping to shape the future of tobacco regulation  Then check out a    month  paid FDA Tobacc  https   t co Dpb cqRf  ,Positive
People who get support with quitting are more likely to succeed than those who try to quit alone  This winter  lear  https   t co VhjqD oTz ,Positive
RT   The minimum federal legal age to purchase tobacco is     If you see what you believe is a potential sale of tobacco product ,Positive
Prepping for a baby and want to live #smokefree   Signing up for supportive texts may help you quit       Learn mor  https   t co HpaA d  A ,Positive
The minimum federal legal age to purchase tobacco is     If you see what you believe is a potential sale of tobacco  https   t co bZvSredFcM,Positive
Many smokers do not quit on their first attempt and need several tries before they succeed  Start this winter seaso  https   t co Tem EJNz  ,Positive
Snowed in and #smokefree         Have a great winter by quitting smoking for good  https   t co  TbWzw Z w https   t co x RsqSGrqG,Positive
RT   Celebrate the holidays smoke free this year    Visit https   t co UOPLgg  fE for free resources to help and have a healthy holi ,Positive
Tobacco importers are invited to watch FDA s tobacco compliance webinar which shares important information to compl  https   t co  aNPRpW xc,Positive
Snowball fights aren t as fun when there s cigarette smoke in the air     #Quitsmoking for good and enjoy the fresh  https   t co Kys A SD q,Positive
RT   School administrators teachers have a key mission educating today s youth and we re hopeful that significant interest in ,Positive
The TPSAC meeting will also cover the modified risk tobacco product  MRTP  application submitted by U S  Smokeless  https   t co TS MytiuAJ,Negative
Quitting tobacco will benefit your health at any age  The sooner you quit  the sooner your body will begin to heal   https   t co  FiXjwINcu,Positive
