tidy_tweet,Sentiment
Considering a meal kit subscription or grocery home delivery service  Learn how to check for food safety when picki  https   t co JcwKrrYUCT,Positive
RT   We must do all we can to embrace and support families who are fighting to win the battle of addiction  Stigma is the enemy ,Positive
Last Friday Dr  Anne Schuchat presented remarks on recent CDC work and plans to combat #sepsis in the United States  https   t co vJm QBcQWk,Positive
RT   It s never too late to fight the #flu  Get a flu vaccine today  before flu begins spreading in your community  https   t co QWw ,Negative
Meet Gabriela Ramirez Leon  a training specialist and Lieutenant Commander in the Commissioned Corps   I love that  https   t co L   hevoI ,Positive
#HCPs  When parents come to you with safety concerns around #HPV vaccine  it s crucial to take questions seriously  https   t co gJp x adJf,Positive
RT   FACT  At home #BloodPressure monitoring  with health care team support  is an effective way to control high blood pres ,Positive
 Most people who get food poisoning do not go to a doctor or submit a sample to a laboratory  so we never  https   t co VcVBebin j,Negative
 Yes  but keep in mind that for every person with a Salmonella illness confirmed by a laboratory test  the  https   t co G MyVBLEuA,Negative
  Many flu vaccine providers can be located at https   t co ufjEIkm fJ  Please contact the nasal  https   t co uMONGufhQ ,Negative
During National Family #Caregivers Month and every month  it s critical for caregivers to remember the importance o  https   t co oumj dGSqq,Positive
The first two years of a baby s life are a special AND important time for long term protection  Parents  check out  https   t co   iV LdaeL,Positive
Providers  we ve launched a new interactive module  Dosing and Titration of Opioids  Learn how to weigh benefits an  https   t co mfj T eKHV,Positive
 There is no evidence that one person who has AFM can spread the condition to other people ,Negative
Because of the significant damage from Super Typhoon #Yutu in the Northern Mariana Islands  CDC recommends that tra  https   t co GObcZf gNW,Positive
RT   Learning practical skills like how to wash your claws  paws  or tentacles is one way to #PrepareYourHealth for an #emerge ,Positive
RT   #HappyHalloween  This year  enjoy the candy and costumes  but don t forget a #flu vaccine  CDC recommends that everyone   month ,Positive
Being healthy doesn t have to be scary  Check out CDC s   Ways to Be Safe and Healthy this #Halloween   https   t co eU GKpF sy,Positive
Travelers  Catch flights  not diseases  #Travel vaccines protect you from getting diseases abroad that may not norm  https   t co LxrKbKOk  ,Positive
Last #flu season  nearly a million people were hospitalized and about        people died from flu  Get your flu vac  https   t co nUHlZ pr G,Negative
RT   Injury prevention is everywhere  Learn more about our Core State Violence and Injury Prevention Program  aka Core SVIPP  and ,Negative
RT   Avoid a nightmare eye infection this #Halloween  amp  only use prescribed decorative contacts  https   t co sC b  dKZO https    ,Negative
RT   Thank you  for joining me to discuss the work we do every day at CDC  amp  for leading by example in getting your f ,Positive
Disasters can be scary and stressful  especially if you re expecting or have a baby  Learn how to get prepared befo  https   t co  NpGpYpT j,Negative
RT   Adults need at least   hours of sleep per night to keep healthy  More tips for a #HealthyFall here  https   t co lQXJuydmUC ,Positive
RT   What s in your trick or treat bag  Before letting your kids enjoy their treats  check the label in case of a food allergy  Be H ,Positive
 Congratulations  and    we appreciate your work highlighting this important story   https   t co kOK  YGavV,Positive
Buying costume contacts without a prescription could turn scary  Beware of eye sores  scratches and vision loss   https   t co   EguuIM e,Negative
#Parents  Now is the time to make sure you and your preteens #FightFlu    For the best protection  make sure they g  https   t co hthZb  Tgt,Positive
 We are sorry to hear this   s Vaccine Finder may be able to help you find a specific #flu vacci  https   t co aqut sHJmX,Positive
RT   Are you prepared for the time change this weekend  The time change creates a higher risk for injuries at work  We have tips to k ,Positive
RT   Planning a babymoon  Make sure your destination is not an area with risk of #Zika  https   t co r QJxPWhDX https   t co  PU ,Positive
FREE CE  Watch our latest #CDCGrandRounds on sudden unexpected infant deaths  Go #BeyondtheData as CDC s Dr  Phoebe  https   t co iVMsiZ opU,Positive
Our new  online training helps healthcare providers safely dose  titrate  and taper #opioids  The self paced module  https   t co taa S cNOt,Positive
RT   #ICYMI  Last week was National Teen Driver Safety Week  Talk with your teen driver about dangerous driving and riding behavi ,Negative
#HCPs  #Flu season is just around the corner  Make sure you re ready with the tools you need to #FightFlu using the  https   t co dmchUcmx  ,Positive
Confusing medicine with candies can make Halloween go from spooky to scary  To avoid a Halloween fright  keep  https   t co qd tgfUFPF,Negative
RT   Is your child s development on track  Try CDC s FREE Milestone Tracker app  available in English and Spanish  to find out  ,Positive
RT   #DoingIt testing for HIV can give you important information and help keep you and others safe  Knowing your HIV status can giv ,Positive
RT   Today is #WorldStrokeDay  and we re encouraging you to spread the word about the burden of stroke and what it takes to ,Positive
    is the Federal agency responsible for licensing vaccines ,Positive
 We are sorry to hear this   s Vaccine Finder may be able to help you find a specific #flu vaccin  https   t co  mPbed P f,Positive
Did you know    out of    patients who report a penicillin allergy aren t truly allergic  Verifying your allergy st  https   t co  kxefXi  r,Negative
Join  for     Tobacco Free Days  for active military members  veterans and their loved ones  Come ge  https   t co mefcDTpOVv,Positive
RT   Unused prescription drugs at home can lead to accidental poisoning  overdose and abuse  Proper disposal of unused drugs saves l ,Negative
Walking and biking to school are great ways for children to get daily #PhysicalActivity  Learn how public health in  https   t co eIUySUT AC,Positive
RT   #BreastCancer awareness on Broadway  CDC s Bring Your Brave campaign is sharing its message about breast cancer risk in you ,Negative
 As we work to better understand what s causing #AFM  CDC recommends protecting yourself from serious  https   t co S  D XURmz,Positive
Providers  Learn how to safely dose  titrate  and taper #opioids by completing our new training  Dosing and Titrati  https   t co CIrWifhTbP,Positive
Not feeling well after returning from travel  You could have a travel related illness  Make an appointment with you  https   t co s mu VRnwM,Positive
New  documents low summer #flu activity in the US  As we approach #fluseason  #flu activity is expected to  https   t co mwya eEXNs,Negative
RT   Let s Set The Record Straight this #ADHDAwarenessMonth  find the treatment option that works for your family  Behavior ther ,Positive
RT   We are #thisclose  We ve made great strides having the fewest cases of polio in history in       In    years  we ve gone f ,Positive
Do you know your risk for hereditary breast and ovarian #cancer  Take these steps to learn  https   t co HKQZNUSwZt https   t co h   gZVARf,Negative
#Japan has reported an outbreak of #rubella  Travelers going to Japan  make sure you re vaccinated against rubella  https   t co byYkWuWpOO,Positive
